"Address","Indexability","Indexability Status","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cobblestones/","Indexable","","2","","33","7","0","1.980","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/falgate/","Indexable","","2","","30","6","0","1.700","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","Indexable","","2","","26","6","0","1.700","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","Indexable","","2","","40","8","0","2.270","41","32","0","35","35","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","Indexable","","2","","33","7","0","1.980","41","32","0","36","36","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","Indexable","","2","","33","7","0","1.980","41","32","0","40","40","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","Indexable","","2","","26","6","0","1.700","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","Indexable","","2","","26","6","0","1.700","41","32","0","20","20","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","Indexable","","2","","33","7","0","1.980","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","Indexable","","2","","36","8","0","2.270","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","Indexable","","2","","33","7","0","1.980","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","Indexable","","2","","26","6","0","1.700","41","32","0","20","20","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","Indexable","","2","","36","8","0","2.270","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-lodge/","Indexable","","2","","33","7","0","1.980","41","32","0","25","25","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","Indexable","","2","","33","7","0","1.980","41","32","0","23","23","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","Indexable","","2","","33","7","0","1.980","41","32","0","21","21","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","Indexable","","2","","33","7","0","1.980","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","Indexable","","2","","33","7","0","1.980","41","32","0","43","43","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","37","37","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","24","24","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lime-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lilac-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","35","35","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/dolphin-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","22","22","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beamish/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/josh-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-barn/","Indexable","","2","","23","5","0","1.420","41","32","0","23","23","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/brent-burn/","Indexable","","2","","23","5","0","1.420","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-140/","Indexable","","2","","30","6","0","1.700","41","32","0","39","39","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lapwing/","Indexable","","2","","23","5","0","1.420","41","32","0","32","32","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beck-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pinkleton/","Indexable","","2","","23","5","0","1.420","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/linksway-2-bedrooms/","Indexable","","2","","23","5","0","1.420","41","32","0","39","39","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seal-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lantern-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/skylark/","Indexable","","2","","23","5","0","1.420","41","32","0","32","32","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/chadwicks/","Indexable","","2","","30","6","0","1.700","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seawards/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-house/","Indexable","","2","","23","5","0","1.420","41","32","0","39","39","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/rose-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","23","23","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-brancaster-staithe/","Indexable","","2","","23","5","0","1.420","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-house/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/1-railway-cottages/","Indexable","","2","","23","5","0","1.420","41","32","0","24","24","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/lavender-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","42","42","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eastwood-house-2-bedrooms/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-lavender-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","14","14","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/market-lane-house/","Indexable","","2","","30","6","0","1.700","41","32","0","35","35","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/crows-nest-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","23","23","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-cottage-erpingham-court/","Indexable","","2","","23","5","0","1.420","41","32","0","23","23","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/curlew-cottage-2-bedrooms/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-hunny-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-odd-fellows-court/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/saltmarshes/","Indexable","","2","","23","5","0","1.420","41","32","0","19","19","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/curlew-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","23","23","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/furnace-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harpers/","Indexable","","2","","23","5","0","1.420","41","32","0","25","25","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fleece-house/","Indexable","","2","","23","5","0","1.420","41","32","0","37","37","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-tree-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fortune-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/claremont-house/","Indexable","","2","","23","5","0","1.420","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-new-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/turnstone/","Indexable","","2","","23","5","0","1.420","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-docking/","Indexable","","2","","23","5","0","1.420","41","32","0","24","24","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/edinburgh-house-with-annex/","Indexable","","2","","30","6","0","1.700","41","32","0","36","36","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-house/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wren-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","35","35","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/langham-house/","Indexable","","2","","23","5","0","1.420","41","32","0","22","22","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeysuckle-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","25","25","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-stables-manor-court/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeystone-mews/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-manse/","Indexable","","2","","23","5","0","1.420","41","32","0","38","38","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-lavender-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ivy-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/eastwood-house/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-tern/","Indexable","","2","","23","5","0","1.420","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/edinburgh-house/","Indexable","","2","","23","5","0","1.420","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tucwel/","Indexable","","2","","23","5","0","1.420","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/norton-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-hideaway-6a/","Indexable","","2","","23","5","0","1.420","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cornloft-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","40","40","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hilltop-nc/","Indexable","","2","","23","5","0","1.420","41","32","0","40","40","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/east-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-links-court/","Indexable","","2","","23","5","0","1.420","41","32","0","32","32","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandton-house/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-house/","Indexable","","2","","23","5","0","1.420","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/nelson-lodge/","Indexable","","2","","30","6","0","1.700","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/kitts-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/butts-corner-2-bedrooms/","Indexable","","2","","23","5","0","1.420","41","32","0","24","24","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-hunts-cottages/","Indexable","","2","","23","5","0","1.420","41","32","0","37","37","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-pond-end-row/","Indexable","","2","","23","5","0","1.420","41","32","0","38","38","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/butts-corner/","Indexable","","2","","23","5","0","1.420","41","32","0","26","26","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hare-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pangurs-piece/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/linksway/","Indexable","","2","","23","5","0","1.420","41","32","0","43","43","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pickles-cottage/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-house-2-bedrooms/","Indexable","","2","","23","5","0","1.420","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/la-mouette/","Indexable","","2","","23","5","0","1.420","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/badgets/","Indexable","","2","","30","6","0","1.700","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/saffron-cottage/","Indexable","","2","","16","4","0","1.130","41","32","0","26","26","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/garden-folly/","Indexable","","2","","16","4","0","1.130","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/5-monteagle/","Indexable","","2","","16","4","0","1.130","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-retreat/","Indexable","","2","","16","4","0","1.130","41","32","0","37","37","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/allpoints-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","35","35","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellington-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeystone/","Indexable","","2","","16","4","0","1.130","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/old-school-house/","Indexable","","2","","26","6","0","1.700","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beech-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windjammer/","Indexable","","2","","26","6","0","1.700","41","32","0","35","35","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/tern-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/oak-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-foundry/","Indexable","","2","","26","6","0","1.700","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-smugglers-cove/","Indexable","","2","","16","4","0","1.130","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bliss-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","18","18","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sutton-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/samphire-barn/","Indexable","","2","","26","6","0","1.700","41","32","0","36","36","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-school-row/","Indexable","","2","","26","6","0","1.700","41","32","0","27","27","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wellfleet-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bluebell-cottage/","Indexable","","2","","16","4","0","1.130","41","32","0","25","25","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/truncheons-reach/","Indexable","","2","","16","4","0","1.130","41","32","0","26","26","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/seasalt-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/star-cottage/","Indexable","","2","","16","4","0","1.130","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/grasshopper-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","34","34","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mill-view-burnham-norton/","Indexable","","2","","26","6","0","1.700","41","32","0","39","39","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/jeeves-hideaway/","Indexable","","2","","16","4","0","1.130","41","32","0","16","16","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bailey-wick-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","25","25","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/ellas-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fox-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","28","28","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunset-view/","Indexable","","2","","26","6","0","1.700","41","32","0","26","26","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","Indexable","","2","","29","7","0","1.980","41","32","0","29","29","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","36","36","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","Indexable","","2","","26","6","0","1.700","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","Indexable","","2","","26","6","0","1.700","41","32","0","33","33","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","38","38","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","31","31","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","Indexable","","2","","26","6","0","1.700","41","32","0","44","44","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","Indexable","","2","","26","6","0","1.700","41","32","0","39","39","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","Indexable","","2","","26","6","0","1.700","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","Indexable","","2","","26","6","0","1.700","41","32","0","30","30","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","Indexable","","2","","26","6","0","1.700","41","32","0","36","36","0"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","Indexable","","2","","26","6","0","1.700","41","32","0","26","26","0"
